Id;CreationDate;PostId;RelatedPostId;LinkTypeId
9581;2010-04-26 03:03:34.160;412600;31657;1
9582;2010-04-26 03:03:34.160;412613;832981;1
9583;2010-04-26 03:03:34.177;412634;39503;1
9584;2010-04-26 03:03:34.193;412677;263723;1
9585;2010-04-26 03:03:34.193;412677;86998;1
9586;2010-04-26 03:03:34.193;412677;7121;1
9587;2010-04-26 03:03:34.193;412687;31870;1
9589;2010-04-26 03:03:34.223;412760;25982;1
9590;2010-04-26 03:03:34.240;412776;412711;1
9591;2010-04-26 03:03:34.270;412913;140733;1
9592;2010-04-26 03:03:34.270;412913;489137;1
9593;2010-04-26 03:03:34.270;412914;382623;1
9594;2010-04-26 03:03:34.270;412914;293236;1
9595;2010-04-26 03:03:34.287;412951;432786;1
9596;2010-04-26 03:03:34.287;412954;381267;1
9597;2010-04-26 03:03:34.303;412969;401284;1
9598;2010-04-26 03:03:34.317;413047;412634;1
9602;2010-04-26 03:03:34.333;413095;247621;1
9606;2010-04-26 03:03:34.350;413145;271722;1
9607;2010-04-26 03:03:34.350;413145;409792;1
9608;2010-04-26 03:03:34.350;413145;395258;1
9610;2010-04-26 03:03:34.363;413174;412813;1
9613;2010-04-26 03:03:34.397;413235;409026;1
9617;2010-04-26 03:03:34.503;413473;222175;1
9619;2010-04-26 03:03:34.520;413553;272253;1
9620;2010-04-26 03:03:34.520;413553;343162;1
9621;2010-04-26 03:03:34.520;413553;301993;1
9624;2010-04-26 03:03:34.550;413655;58872;1
9630;2010-04-26 03:03:34.630;413928;413929;1
9631;2010-04-26 03:03:34.630;413929;413928;1
9633;2010-04-26 03:03:34.660;414047;4269;1
9634;2010-04-26 03:03:34.660;414047;326305;1
9635;2010-04-26 03:03:34.693;414138;327274;1
9636;2010-04-26 03:03:34.740;414336;379007;1
9637;2010-04-26 03:03:34.740;414336;272726;1
9638;2010-04-26 03:03:34.787;414527;300855;1
9639;2010-04-26 03:03:34.800;414544;411257;1
9644;2010-04-26 03:03:34.800;414565;53249;1
9647;2010-04-26 03:03:34.847;414715;368041;1
9648;2010-04-26 03:03:34.847;414715;245395;1
9657;2010-04-26 03:03:34.940;415005;1270005;1
9658;2010-04-26 03:03:34.957;415035;154097;1
9660;2010-04-26 03:03:34.987;415192;273002;1
9663;2010-04-26 03:03:35.020;415302;325004;1
9664;2010-04-26 03:03:35.033;415310;1242667;1
9666;2010-04-26 03:03:35.050;415368;248949;1
9667;2010-04-26 03:03:35.050;415407;270745;1
9669;2010-04-26 03:03:35.067;415434;236407;1
9673;2010-04-26 03:03:35.113;415605;368280;1
9674;2010-04-26 03:03:35.130;415631;2046;1
9676;2010-04-26 03:03:35.143;415687;268814;1
9677;2010-04-26 03:03:35.143;415687;2513803;1
9678;2010-04-26 03:03:35.160;415730;410719;1
9679;2010-04-26 03:03:35.160;415762;389945;1
9680;2010-04-26 03:03:35.160;415764;545131;1
9681;2010-04-26 03:03:35.177;415768;192649;1
9682;2010-04-26 03:03:35.177;415768;146936;1
9683;2010-04-26 03:03:35.190;415804;347504;1
9684;2010-04-26 03:03:35.207;415868;392470;1
9685;2010-04-26 03:03:35.207;415868;393479;1
9686;2010-04-26 03:03:35.223;415926;411626;1
9687;2010-04-26 03:03:35.223;415926;427532;1
9688;2010-04-26 03:03:35.223;415941;332946;1
9689;2010-04-26 03:03:35.237;415958;398137;1
9690;2010-04-26 03:03:35.237;415962;275781;1
9691;2010-04-26 03:03:35.253;415989;413246;1
9692;2010-04-26 03:03:35.253;415989;265295;1
9700;2010-04-26 03:03:35.300;416077;405009;1
9702;2010-04-26 03:03:35.347;416231;67299;1
9704;2010-04-26 03:03:35.377;416331;504904;1
9705;2010-04-26 03:03:35.377;416331;1215437;1
9706;2010-04-26 03:03:35.377;416331;1130294;1
9707;2010-04-26 03:03:35.377;416331;512877;1
9708;2010-04-26 03:03:35.393;416406;411837;1
9711;2010-04-26 03:03:35.410;416432;383920;1
9712;2010-04-26 03:03:35.423;416508;1131456;1
9713;2010-04-26 03:03:35.440;416532;362793;1
9714;2010-04-26 03:03:35.457;416600;210504;1
9715;2010-04-26 03:03:35.457;416600;308135;1
9716;2010-04-26 03:03:35.473;416614;374715;1
9717;2010-04-26 03:03:35.473;416616;261741;1
9718;2010-04-26 03:03:35.473;416616;410558;1
9721;2010-04-26 03:03:35.550;416893;409932;1
9722;2010-04-26 03:03:35.567;416926;310787;1
9723;2010-04-26 03:03:35.597;416995;416985;1
9724;2010-04-26 03:03:35.613;417074;363768;1
9725;2010-04-26 03:03:35.627;417079;317855;1
9726;2010-04-26 03:03:35.627;417079;95710;1
9727;2010-04-26 03:03:35.627;417079;265417;1
9728;2010-04-26 03:03:35.643;417134;204603;1
9729;2010-04-26 03:03:35.673;417219;231951;1
9730;2010-04-26 03:03:35.690;417262;260391;1
9731;2010-04-26 03:03:35.690;417285;416183;1
9732;2010-04-26 03:03:35.720;417363;5802;1
9733;2010-04-26 03:03:35.737;417396;417265;1
9735;2010-04-26 03:03:35.767;417497;1879461;1
9739;2010-04-26 03:03:35.800;417599;222827;1
9740;2010-04-26 03:03:35.813;417632;140104;1
9742;2010-04-26 03:03:35.847;417776;407320;1
9743;2010-04-26 03:03:35.863;417788;412165;1
9745;2010-04-26 03:03:35.893;417876;45135;1
9746;2010-04-26 03:03:35.893;417876;332554;1
9747;2010-04-26 03:03:35.893;417878;384633;1
9749;2010-04-26 03:03:35.910;417944;381396;1
9752;2010-04-26 03:03:35.940;418075;132587;1
9753;2010-04-26 03:03:35.957;418105;1878551;1
9755;2010-04-26 03:03:35.957;418146;346647;1
9756;2010-04-26 03:03:36.003;418272;14762;1
9757;2010-04-26 03:03:36.017;418342;139944;1
9758;2010-04-26 03:03:36.017;418345;837613;1
9759;2010-04-26 03:03:36.017;418345;195267;1
9760;2010-04-26 03:03:36.017;418354;260230;1
9761;2010-04-26 03:03:36.033;418451;274470;1
9762;2010-04-26 03:03:36.063;418597;411254;1
9763;2010-04-26 03:03:36.080;418612;142916;1
9764;2010-04-26 03:03:36.080;418613;201182;1
9766;2010-04-26 03:03:36.097;418741;2244293;1
9767;2010-04-26 03:03:36.127;418821;131153;1
9768;2010-04-26 03:03:36.127;418821;49906;1
9769;2010-04-26 03:03:36.143;418878;417261;1
9772;2010-04-26 03:03:36.203;418915;299135;1
9776;2010-04-26 03:03:36.267;419159;102911;1
9778;2010-04-26 03:03:36.283;419164;101774;1
9779;2010-04-26 03:03:36.283;419181;419133;1
9780;2010-04-26 03:03:36.300;419206;171571;1
9781;2010-04-26 03:03:36.300;419206;43961;1
9782;2010-04-26 03:03:36.300;419206;354082;1
9783;2010-04-26 03:03:36.300;419206;321618;1
9785;2010-04-26 03:03:36.300;419209;61532;1
9787;2010-04-26 03:03:36.313;419223;427221;1
9790;2010-04-26 03:03:36.330;419279;239082;1
9791;2010-04-26 03:03:36.330;419293;91846;1
9792;2010-04-26 03:03:36.330;419293;206648;1
9793;2010-04-26 03:03:36.423;419372;196415;1
9795;2010-04-26 03:03:36.487;419406;117171;1
9796;2010-04-26 03:03:36.487;419406;17732;1
9797;2010-04-26 03:03:36.487;419406;420343;1
9799;2010-04-26 03:03:36.593;419476;361135;1
9801;2010-04-26 03:03:36.593;419507;356543;1
9802;2010-04-26 03:03:36.610;419521;412459;1
9803;2010-04-26 03:03:36.643;419544;22346;1
9804;2010-04-26 03:03:36.673;419559;205529;1
9807;2010-04-26 03:03:36.703;419684;213015;1
9808;2010-04-26 03:03:36.703;419698;87317;1
9814;2010-04-26 03:03:36.737;419804;146737;1
9815;2010-04-26 03:03:36.750;419830;378247;1
9816;2010-04-26 03:03:36.750;419832;166588;1
9817;2010-04-26 03:03:36.767;419840;1936;1
9821;2010-04-26 03:03:36.783;419943;21558;1
9828;2010-04-26 03:03:36.830;420057;416766;1
9830;2010-04-26 03:03:36.843;420099;410593;1
9831;2010-04-26 03:03:36.843;420121;413246;1
9832;2010-04-26 03:03:36.860;420123;101774;1
9833;2010-04-26 03:03:36.890;420296;72860;1
9834;2010-04-26 03:03:36.890;420296;192369;1
9835;2010-04-26 03:03:36.890;420299;67706;1
9839;2010-04-26 03:03:36.923;420394;331279;1
9841;2010-04-26 03:03:36.953;420500;11743;1
9843;2010-04-26 03:03:36.970;420541;44153;1
9848;2010-04-26 03:03:37.000;420598;200041;1
9849;2010-04-26 03:03:37.000;420598;326160;1
9850;2010-04-26 03:03:37.000;420617;311599;1
9851;2010-04-26 03:03:37.047;420739;465271;1
9853;2010-04-26 03:03:37.047;420749;320096;1
9854;2010-04-26 03:03:37.047;420749;280075;1
9855;2010-04-26 03:03:37.063;420783;290011;1
9856;2010-04-26 03:03:37.063;420792;53543;1
9861;2010-04-26 03:03:37.093;420878;200545;1
9862;2010-04-26 03:03:37.127;421004;406052;1
9863;2010-04-26 03:03:37.127;421025;255370;1
9864;2010-04-26 03:03:37.140;421026;400382;1
9865;2010-04-26 03:03:37.157;421139;304011;1
9867;2010-04-26 03:03:37.187;421275;414336;1
9868;2010-04-26 03:03:37.203;421283;419235;1
9869;2010-04-26 03:03:37.220;421306;458699;1
9873;2010-04-26 03:03:37.250;421393;421296;1
9874;2010-04-26 03:03:37.250;421405;316727;1
9875;2010-04-26 03:03:37.267;421455;370399;1
9876;2010-04-26 03:03:37.280;421516;200163;1
9877;2010-04-26 03:03:37.280;421516;255056;1
9881;2010-04-26 03:03:37.327;421709;379191;1
9883;2010-04-26 03:03:37.343;421794;193547;1
9884;2010-04-26 03:03:37.343;421794;157260;1
9886;2010-04-26 03:03:37.360;421851;1319663;1
9887;2010-04-26 03:03:37.373;421880;191533;1
9891;2010-04-26 03:03:37.390;421949;248990;1
9892;2010-04-26 03:03:37.423;422010;416861;1
9896;2010-04-26 03:03:37.453;422090;62771;1
9897;2010-04-26 03:03:37.470;422181;272674;1
9904;2010-04-26 03:03:37.517;422304;87221;1
9905;2010-04-26 03:03:37.530;422381;42670;1
9906;2010-04-26 03:03:37.547;422403;150429;1
9907;2010-04-26 03:03:37.563;422525;378559;1
9908;2010-04-26 03:03:37.577;422594;627055;1
9910;2010-04-26 03:03:37.610;422628;294468;1
9911;2010-04-26 03:03:37.623;422743;419122;1
9912;2010-04-26 03:03:37.640;422747;276706;1
9913;2010-04-26 03:03:37.640;422747;47981;1
9914;2010-04-26 03:03:37.640;422747;383735;1
9916;2010-04-26 03:03:37.687;422948;397744;1
9917;2010-04-26 03:03:37.703;422970;359439;1
9918;2010-04-26 03:03:37.703;422970;238547;1
9919;2010-04-26 03:03:37.703;422970;218608;1
9920;2010-04-26 03:03:37.703;423006;352670;1
9921;2010-04-26 03:03:37.717;423007;422929;1
9922;2010-04-26 03:03:37.717;423007;486063;1
9923;2010-04-26 03:03:37.717;423055;354547;1
9924;2010-04-26 03:03:37.733;423081;74466;1
9928;2010-04-26 03:03:37.780;423234;117561;1
9929;2010-04-26 03:03:37.797;423335;414243;1
9930;2010-04-26 03:03:37.797;423335;231318;1
9931;2010-04-26 03:03:37.797;423335;780815;1
9933;2010-04-26 03:03:37.813;423360;416708;1
9934;2010-04-26 03:03:37.827;423373;68283;1
9935;2010-04-26 03:03:37.827;423403;400646;1
9936;2010-04-26 03:03:37.843;423461;255458;1
9937;2010-04-26 03:03:37.860;423483;402483;1
9938;2010-04-26 03:03:37.890;423554;288441;1
9939;2010-04-26 03:03:37.890;423591;1510946;1
9940;2010-04-26 03:03:37.907;423626;352837;1
9944;2010-04-26 03:03:37.937;423710;38508;1
9957;2010-04-26 03:03:38.030;424016;373865;1
9958;2010-04-26 03:03:38.060;424105;62398;1
9959;2010-04-26 03:03:38.093;424218;420343;1
9961;2010-04-26 03:03:38.107;424232;72394;1
9962;2010-04-26 03:03:38.107;424255;410085;1
9963;2010-04-26 03:03:38.140;424372;189225;1
9964;2010-04-26 03:03:38.140;424372;46048;1
9965;2010-04-26 03:03:38.140;424372;5795;1
9966;2010-04-26 03:03:38.153;424412;22879;1
9967;2010-04-26 03:03:38.153;424450;115159;1
9968;2010-04-26 03:03:38.203;424580;1299910;1
9977;2010-04-26 03:03:38.297;424842;302701;1
9978;2010-04-26 03:03:38.297;424842;399792;1
9979;2010-04-26 03:03:38.310;424927;322612;1
9980;2010-04-26 03:03:38.327;425009;412954;1
9983;2010-04-26 03:03:38.373;425143;147444;1
9984;2010-04-26 03:03:38.403;425195;294408;1
9985;2010-04-26 03:03:38.403;425197;423823;1
9987;2010-04-26 03:03:38.513;425578;327700;1
9988;2010-04-26 03:03:38.530;425624;164174;1
9989;2010-04-26 03:03:38.560;425654;6327;1
9990;2010-04-26 03:03:38.560;425685;248603;1
9992;2010-04-26 03:03:38.577;425709;250692;1
10001;2010-04-26 03:03:38.733;426026;137102;1
10002;2010-04-26 03:03:38.733;426026;161813;1
10003;2010-04-26 03:03:38.733;426026;866262;1
10005;2010-04-26 03:03:38.733;426048;33559;1
10006;2010-04-26 03:03:38.763;426139;202013;1
10007;2010-04-26 03:03:38.763;426159;80091;1
10008;2010-04-26 03:03:38.780;426182;271710;1
10009;2010-04-26 03:03:38.780;426182;398903;1
10010;2010-04-26 03:03:38.780;426199;327722;1
10012;2010-04-26 03:03:38.793;426239;41785;1
10013;2010-04-26 03:03:38.793;426239;1669;1
10014;2010-04-26 03:03:38.793;426239;229854;1
10015;2010-04-26 03:03:38.793;426239;34081;1
10016;2010-04-26 03:03:38.810;426253;533607;1
10019;2010-04-26 03:03:38.983;426397;419291;1
10021;2010-04-26 03:03:39.030;426463;228783;1
10023;2010-04-26 03:03:39.060;426500;309396;1
10024;2010-04-26 03:03:39.060;426511;269285;1
10025;2010-04-26 03:03:39.060;426532;269363;1
10027;2010-04-26 03:03:39.077;426541;257712;1
10030;2010-04-26 03:03:39.107;426584;2279;1
10034;2010-04-26 03:03:39.137;426718;610;1
10035;2010-04-26 03:03:39.137;426718;450455;1
10036;2010-04-26 03:03:39.153;426723;164319;1
10037;2010-04-26 03:03:39.170;426779;421463;1
10042;2010-04-26 03:03:39.183;426834;361467;1
10043;2010-04-26 03:03:39.200;426860;42308;1
10044;2010-04-26 03:03:39.200;426889;185072;1
10045;2010-04-26 03:03:39.200;426889;387772;1
10046;2010-04-26 03:03:39.217;426907;231951;1
10048;2010-04-26 03:03:39.263;427037;267628;1
10049;2010-04-26 03:03:39.293;427083;216160;1
10050;2010-04-26 03:03:39.293;427083;179332;1
10051;2010-04-26 03:03:39.293;427083;344888;1
10054;2010-04-26 03:03:39.323;427164;1598196;1
10056;2010-04-26 03:03:39.357;427266;372665;1
10059;2010-04-26 03:03:39.387;427363;407855;1
10060;2010-04-26 03:03:39.387;427385;426527;1
10061;2010-04-26 03:03:39.387;427385;227927;1
10062;2010-04-26 03:03:39.387;427385;484;1
10063;2010-04-26 03:03:39.387;427385;100058;1
10065;2010-04-26 03:03:39.420;427453;334851;1
10066;2010-04-26 03:03:39.420;427453;399991;1
10067;2010-04-26 03:03:39.433;427514;424159;1
10069;2010-04-26 03:03:39.450;427532;411626;1
10070;2010-04-26 03:03:39.450;427532;415926;1
10071;2010-04-26 03:03:39.450;427532;427711;1
10073;2010-04-26 03:03:39.513;427700;264788;1
10075;2010-04-26 03:03:39.513;427725;371930;1
10076;2010-04-26 03:03:39.543;427760;114342;1
10077;2010-04-26 03:03:39.543;427760;97987;1
10078;2010-04-26 03:03:39.543;427760;126409;1
10079;2010-04-26 03:03:39.543;427760;395618;1
10080;2010-04-26 03:03:39.543;427799;420275;1
10081;2010-04-26 03:03:39.560;427821;321618;1
10082;2010-04-26 03:03:39.590;427902;70689;1
10083;2010-04-26 03:03:39.607;427951;276355;1
10084;2010-04-26 03:03:39.607;427976;411906;1
10085;2010-04-26 03:03:39.620;427980;423823;1
10086;2010-04-26 03:03:39.637;428021;428819;1
10087;2010-04-26 03:03:39.637;428068;3255;1
10088;2010-04-26 03:03:39.653;428073;807418;1
10089;2010-04-26 03:03:39.653;428073;729621;1
10090;2010-04-26 03:03:39.653;428073;528312;1
10091;2010-04-26 03:03:39.653;428073;373833;1
10092;2010-04-26 03:03:39.653;428073;831865;1
10095;2010-04-26 03:03:39.683;428196;414328;1
10096;2010-04-26 03:03:39.700;428236;344932;1
10098;2010-04-26 03:03:39.713;428254;418597;1
10099;2010-04-26 03:03:39.713;428254;125160;1
10100;2010-04-26 03:03:39.713;428262;356121;1
10103;2010-04-26 03:03:39.763;428410;100264;1
10106;2010-04-26 03:03:39.810;428594;913;1
10107;2010-04-26 03:03:39.823;428634;167873;1
10109;2010-04-26 03:03:39.823;428645;201568;1
10110;2010-04-26 03:03:39.840;428691;416231;1
10111;2010-04-26 03:03:39.840;428697;417789;1
10112;2010-04-26 03:03:39.870;428798;40075;1
10114;2010-04-26 03:03:39.887;428859;437067;1
10116;2010-04-26 03:03:39.903;428920;277991;1
10118;2010-04-26 03:03:39.950;429065;203278;1
10120;2010-04-26 03:03:39.963;429112;368742;1
10121;2010-04-26 03:03:39.963;429112;271526;1
10122;2010-04-26 03:03:39.963;429112;410890;1
10123;2010-04-26 03:03:39.963;429112;175532;1
10124;2010-04-26 03:03:39.963;429112;411447;1
10125;2010-04-26 03:03:39.980;429124;7571;1
10126;2010-04-26 03:03:39.980;429124;414636;1
10127;2010-04-26 03:03:39.980;429136;281866;1
10129;2010-04-26 03:03:39.997;429213;169946;1
10130;2010-04-26 03:03:39.997;429213;146840;1
10131;2010-04-26 03:03:39.997;429213;145104;1
10132;2010-04-26 03:03:39.997;429213;153286;1
10133;2010-04-26 03:03:39.997;429213;386011;1
10134;2010-04-26 03:03:39.997;429213;334479;1
10135;2010-04-26 03:03:39.997;429213;345672;1
10136;2010-04-26 03:03:39.997;429213;419159;1
10140;2010-04-26 03:03:40.073;429441;400304;1
10141;2010-04-26 03:03:40.073;429446;296783;1
10142;2010-04-26 03:03:40.090;429475;216569;1
10143;2010-04-26 03:03:40.090;429475;14593;1
10145;2010-04-26 03:03:40.120;429575;587420;1
10146;2010-04-26 03:03:40.137;429608;419959;1
10147;2010-04-26 03:03:40.137;429608;190957;1
10148;2010-04-26 03:03:40.137;429608;4769;1
10149;2010-04-26 03:03:40.137;429614;182910;1
10150;2010-04-26 03:03:40.153;429632;78619;1
10156;2010-04-26 03:03:40.340;430127;330608;1
10157;2010-04-26 03:03:40.340;430139;68372;1
10158;2010-04-26 03:03:40.353;430163;232691;1
10161;2010-04-26 03:03:40.370;430264;300592;1
10162;2010-04-26 03:03:40.387;430266;153420;1
10164;2010-04-26 03:03:40.400;430326;36432;1
10165;2010-04-26 03:03:40.400;430326;47882;1
10169;2010-04-26 03:03:40.447;430510;1711;1
10170;2010-04-26 03:03:40.447;430510;256916;1
10171;2010-04-26 03:03:40.447;430512;412444;1
10173;2010-04-26 03:03:40.480;430599;359342;1
10174;2010-04-26 03:03:40.493;430622;709910;1
10175;2010-04-26 03:03:40.510;430672;395123;1
10176;2010-04-26 03:03:40.527;430687;39107;1
10177;2010-04-26 03:03:40.527;430733;415699;1
10178;2010-04-26 03:03:40.557;430839;6578;1
10179;2010-04-26 03:03:40.557;430849;660528;1
10180;2010-04-26 03:03:40.573;430901;428691;1
10181;2010-04-26 03:03:40.573;430901;416231;1
10183;2010-04-26 03:03:40.603;430955;280579;1
10186;2010-04-26 03:03:40.637;431081;431045;1
10187;2010-04-26 03:03:40.650;431086;953714;1
10188;2010-04-26 03:03:40.650;431086;703542;1
10189;2010-04-26 03:03:40.667;431159;196924;1
10191;2010-04-26 03:03:40.683;431203;431091;1
10192;2010-04-26 03:03:40.697;431281;409087;1
10196;2010-04-26 03:03:40.743;431444;379722;1
10197;2010-04-26 03:03:40.743;431444;142985;1
10198;2010-04-26 03:03:40.743;431444;144227;1
10202;2010-04-26 03:03:40.790;431616;24471;1
10203;2010-04-26 03:03:40.807;431658;430809;1
10204;2010-04-26 03:03:40.807;431667;443075;1
10205;2010-04-26 03:03:40.823;431669;89043;1
10206;2010-04-26 03:03:40.837;431738;30251;1
10207;2010-04-26 03:03:40.837;431738;83073;1
10208;2010-04-26 03:03:40.837;431755;496568;1
10209;2010-04-26 03:03:40.870;431826;319463;1
10212;2010-04-26 03:03:40.900;431913;243583;1
10213;2010-04-26 03:03:40.900;431945;429963;1
10214;2010-04-26 03:03:40.947;432144;415160;1
10219;2010-04-26 03:03:40.980;432219;383229;1
10220;2010-04-26 03:03:40.980;432219;388016;1
10226;2010-04-26 03:03:41.010;432291;410485;1
10231;2010-04-26 03:03:41.040;432398;11;1
10233;2010-04-26 03:03:41.057;432458;423526;1
10237;2010-04-26 03:03:41.087;432500;181909;1
10238;2010-04-26 03:03:41.103;432567;427589;1
10241;2010-04-26 03:03:41.103;432569;398706;1
10242;2010-04-26 03:03:41.133;432634;1939;1
10243;2010-04-26 03:03:41.150;432672;392397;1
10244;2010-04-26 03:03:41.180;432826;432493;1
10245;2010-04-26 03:03:41.180;432832;472282;1
10246;2010-04-26 03:03:41.180;432833;791187;1
10247;2010-04-26 03:03:41.180;432835;257416;1
10248;2010-04-26 03:03:41.180;432835;276757;1
10249;2010-04-26 03:03:41.180;432835;147864;1
10253;2010-04-26 03:03:41.243;433049;383686;1
10255;2010-04-26 03:03:41.260;433075;447565;1
10257;2010-04-26 03:03:41.307;433268;839938;1
10258;2010-04-26 03:03:41.323;433274;263906;1
10259;2010-04-26 03:03:41.323;433274;368262;1
10260;2010-04-26 03:03:41.337;433325;207542;1
10261;2010-04-26 03:03:41.337;433327;303371;1
10263;2010-04-26 03:03:41.370;433424;24885;1
10264;2010-04-26 03:03:41.383;433461;409087;1
10265;2010-04-26 03:03:41.383;433461;411777;1
10266;2010-04-26 03:03:41.400;433521;433528;1
10267;2010-04-26 03:03:41.400;433525;434250;1
10268;2010-04-26 03:03:41.417;433528;432699;1
10269;2010-04-26 03:03:41.417;433595;395995;1
10272;2010-04-26 03:03:41.493;433837;406760;1
10273;2010-04-26 03:03:41.510;433850;308279;1
10274;2010-04-26 03:03:41.510;433850;406010;1
10275;2010-04-26 03:03:41.523;433869;8398;1
10276;2010-04-26 03:03:41.523;433869;361635;1
10277;2010-04-26 03:03:41.523;433895;328215;1
10278;2010-04-26 03:03:41.540;433913;59322;1
10279;2010-04-26 03:03:41.540;433913;59294;1
10280;2010-04-26 03:03:41.557;433970;192220;1
10281;2010-04-26 03:03:41.557;433973;364017;1
10282;2010-04-26 03:03:41.570;433978;328166;1
10283;2010-04-26 03:03:41.570;433984;369266;1
10284;2010-04-26 03:03:41.570;433984;278430;1
10285;2010-04-26 03:03:41.570;433984;186392;1
10286;2010-04-26 03:03:41.587;434051;1702717;1
10295;2010-04-26 03:03:41.727;434576;431050;1
10296;2010-04-26 03:03:41.727;434583;326300;1
10298;2010-04-26 03:03:41.760;434641;279945;1
10301;2010-04-26 03:03:41.773;434688;85649;1
10304;2010-04-26 03:03:41.807;434815;31449;1
10305;2010-04-26 03:03:41.820;434828;427848;1
10306;2010-04-26 03:03:41.820;434839;406385;1
10307;2010-04-26 03:03:41.853;434907;44143;1
10311;2010-04-26 03:03:41.913;435074;428473;1
10312;2010-04-26 03:03:41.930;435150;6231;1
10313;2010-04-26 03:03:41.930;435150;26625;1
10314;2010-04-26 03:03:41.947;435188;109023;1
10315;2010-04-26 03:03:41.947;435206;427436;1
10317;2010-04-26 03:03:41.960;435257;164831;1
10318;2010-04-26 03:03:41.977;435326;435244;1
10320;2010-04-26 03:03:42.053;435533;597743;1
10324;2010-04-26 03:03:42.103;435668;145304;1
10326;2010-04-26 03:03:42.117;435706;731616;1
10331;2010-04-26 03:03:42.180;435876;196788;1
10336;2010-04-26 03:03:42.210;435957;419517;1
10337;2010-04-26 03:03:42.210;435957;2357731;1
10344;2010-04-26 03:03:42.273;436165;42294;1
10345;2010-04-26 03:03:42.290;436199;45600;1
10348;2010-04-26 03:03:42.303;436212;400382;1
10349;2010-04-26 03:03:42.303;436220;90838;1
10351;2010-04-26 03:03:42.303;436234;422188;1
10352;2010-04-26 03:03:42.303;436234;436120;1
10353;2010-04-26 03:03:42.337;436363;436211;1
10354;2010-04-26 03:03:42.350;436367;69738;1
10355;2010-04-26 03:03:42.350;436400;79023;1
10359;2010-04-26 03:03:42.383;436446;674722;1
10360;2010-04-26 03:03:42.383;436446;415452;1
10361;2010-04-26 03:03:42.383;436446;351733;1
10363;2010-04-26 03:03:42.430;436597;294989;1
10364;2010-04-26 03:03:42.430;436597;370454;1
10365;2010-04-26 03:03:42.443;436648;436524;1
10367;2010-04-26 03:03:42.477;436700;242568;1
10368;2010-04-26 03:03:42.493;436796;291874;1
10369;2010-04-26 03:03:42.523;436816;93150;1
10370;2010-04-26 03:03:42.523;436816;131116;1
10372;2010-04-26 03:03:42.553;436915;271276;1
10373;2010-04-26 03:03:42.553;436915;158695;1
10374;2010-04-26 03:03:42.570;436958;553794;1
10375;2010-04-26 03:03:42.587;437018;388673;1
10376;2010-04-26 03:03:42.587;437026;226002;1
10377;2010-04-26 03:03:42.600;437067;428859;1
10378;2010-04-26 03:03:42.600;437067;68617;1
10379;2010-04-26 03:03:42.600;437067;169450;1
10380;2010-04-26 03:03:42.647;437168;434890;1
10383;2010-04-26 03:03:42.680;437264;159280;1
10385;2010-04-26 03:03:42.710;437313;425092;1
10386;2010-04-26 03:03:42.727;437378;58431;1
10387;2010-04-26 03:03:42.727;437378;407227;1
10388;2010-04-26 03:03:42.740;437382;6639;1
10392;2010-04-26 03:03:42.773;437416;84057;1
10393;2010-04-26 03:03:42.820;437476;418176;1
10398;2010-04-26 03:03:43.007;437694;139621;1
10399;2010-04-26 03:03:43.023;437714;268088;1
10400;2010-04-26 03:03:43.070;437897;362157;1
10401;2010-04-26 03:03:43.083;437931;114814;1
10402;2010-04-26 03:03:43.100;438003;437279;1
10404;2010-04-26 03:03:43.117;438029;434494;1
10405;2010-04-26 03:03:43.117;438029;304986;1
10408;2010-04-26 03:03:43.130;438070;208293;1
10410;2010-04-26 03:03:43.147;438112;437760;1
10413;2010-04-26 03:03:43.193;438158;211414;1
10415;2010-04-26 03:03:43.223;438222;400382;1
10416;2010-04-26 03:03:43.223;438259;3553;1
10417;2010-04-26 03:03:43.240;438285;58739;1
10418;2010-04-26 03:03:43.240;438285;322612;1
10419;2010-04-26 03:03:43.257;438314;412562;1
10420;2010-04-26 03:03:43.257;438327;326390;1
10424;2010-04-26 03:03:43.273;438336;262469;1
10428;2010-04-26 03:03:43.303;438413;447679;1
10429;2010-04-26 03:03:43.320;438423;229456;1
10430;2010-04-26 03:03:43.333;438510;125269;1
10431;2010-04-26 03:03:43.333;438510;195410;1
10432;2010-04-26 03:03:43.350;438515;434522;1
10433;2010-04-26 03:03:43.350;438530;438398;1
10437;2010-04-26 03:03:43.397;438691;303006;1
10438;2010-04-26 03:03:43.413;438707;17469;1
10439;2010-04-26 03:03:43.413;438716;293079;1
10440;2010-04-26 03:03:43.427;438719;113130;1
10441;2010-04-26 03:03:43.460;438887;406483;1
10442;2010-04-26 03:03:43.490;438945;273938;1
10443;2010-04-26 03:03:43.490;438945;229630;1
10444;2010-04-26 03:03:43.507;439027;367381;1
10448;2010-04-26 03:03:43.553;439166;371109;1
10449;2010-04-26 03:03:43.553;439172;326321;1
10450;2010-04-26 03:03:43.567;439173;171541;1
10451;2010-04-26 03:03:43.600;439288;209086;1
10453;2010-04-26 03:03:43.613;439302;416183;1
10454;2010-04-26 03:03:43.613;439302;442564;1
10455;2010-04-26 03:03:43.613;439307;406279;1
10456;2010-04-26 03:03:43.613;439322;215255;1
10457;2010-04-26 03:03:43.613;439322;7074;1
10458;2010-04-26 03:03:43.647;439422;302110;1
10459;2010-04-26 03:03:43.677;439541;170772;1
10460;2010-04-26 03:03:43.677;439541;295593;1
10461;2010-04-26 03:03:43.677;439541;69748;1
