Id;AcceptedAnswerId;AnswerCount;ClosedDate;CommentCount;CommunityOwnedDate;CreationDate;FavoriteCount;LastActivityDate;LastEditDate;LastEditorDisplayName;LastEditorUserId;OwnerUserId;ParentId;PostTypeId;Score;Tags;Title;ViewCount
21465;0;0;NULL;0;NULL;2008-08-21 23:53:40.337;0;2008-08-21 23:53:40.337;NULL;NULL;0;159;21437;2;1;NULL;NULL;0
21466;0;0;NULL;0;NULL;2008-08-21 23:54:07.730;0;2008-08-21 23:54:07.730;NULL;NULL;0;394;21060;2;0;NULL;NULL;0
21467;0;0;NULL;0;NULL;2008-08-21 23:54:27.653;0;2012-08-11 15:55:07.290;2012-08-11 15:55:07.290;NULL;1477076;1490;21461;2;4;NULL;NULL;0
21468;0;0;NULL;5;NULL;2008-08-21 23:54:52.253;0;2016-09-16 13:43:42.723;2016-09-16 13:43:42.723;Paul;1589422;446497;21454;2;97;NULL;NULL;0
21470;0;0;NULL;0;NULL;2008-08-21 23:57:39.673;0;2008-08-21 23:57:39.673;NULL;NULL;0;909;21449;2;3;NULL;NULL;0
21471;0;0;NULL;0;NULL;2008-08-21 23:58:23.663;0;2008-08-21 23:58:23.663;NULL;NULL;0;1337;21437;2;2;NULL;NULL;0
21472;0;0;NULL;0;NULL;2008-08-21 23:58:37.377;0;2008-08-21 23:58:37.377;NULL;NULL;0;1574;21437;2;3;NULL;NULL;0
21474;0;0;NULL;0;NULL;2008-08-21 23:59:31.230;0;2008-08-21 23:59:31.230;NULL;NULL;0;1367;20233;2;2;NULL;NULL;0
21476;0;0;NULL;0;NULL;2008-08-22 00:02:02.563;0;2008-08-22 00:09:52.437;2008-08-22 00:09:52.437;Ian Patrick Hughes;2213;2213;21437;2;13;NULL;NULL;0
21479;0;0;NULL;0;NULL;2008-08-22 00:06:12.337;0;2008-08-22 00:06:12.337;NULL;NULL;0;338;21461;2;4;NULL;NULL;0
21481;0;0;NULL;0;NULL;2008-08-22 00:07:11.490;0;2008-08-22 00:07:11.490;NULL;NULL;0;202;21464;2;2;NULL;NULL;0
21489;21545;6;NULL;0;NULL;2008-08-22 00:13:06.000;0;2014-05-04 21:51:04.703;2014-05-04 21:51:04.703;Nic Strong;1537726;2281;0;1;7;<sql>;Grouping runs of data;231
21491;0;0;NULL;0;NULL;2008-08-22 00:15:22.937;0;2008-08-22 00:15:22.937;NULL;NULL;0;369;21437;2;3;NULL;NULL;0
21492;0;0;NULL;0;NULL;2008-08-22 00:16:00.940;0;2008-08-22 00:16:00.940;NULL;NULL;0;615;21489;2;0;NULL;NULL;0
21494;0;0;NULL;0;NULL;2008-08-22 00:16:32.577;0;2012-07-07 22:48:33.933;2012-07-07 22:48:33.933;NULL;811;1569;21464;2;2;NULL;NULL;0
21502;0;0;NULL;0;NULL;2008-08-22 00:20:47.153;0;2008-08-22 00:20:47.153;NULL;NULL;0;2384;21461;2;0;NULL;NULL;0
21505;0;0;NULL;0;NULL;2008-08-22 00:23:41.653;0;2008-08-22 00:23:41.653;NULL;NULL;0;1490;21422;2;0;NULL;NULL;0
21510;0;0;NULL;0;NULL;2008-08-22 00:25:27.033;0;2008-08-22 00:25:27.033;NULL;NULL;0;369;21489;2;1;NULL;NULL;0
21513;0;0;NULL;0;NULL;2008-08-22 00:29:00.050;0;2008-08-22 00:29:00.050;NULL;NULL;0;2272;21437;2;2;NULL;NULL;0
21514;21546;5;NULL;1;NULL;2008-08-22 00:29:05.837;2;2011-02-05 15:55:33.823;2011-02-05 15:55:33.823;NULL;240733;2383;0;1;5;<c#><windows><user-management><usergroups>;Enumerate Windows user group members on remote system using c#;22244
21515;0;0;NULL;0;NULL;2008-08-22 00:29:17.943;0;2013-07-23 15:08:30.587;2013-07-23 15:08:30.587;NULL;1011749;2384;21460;2;0;NULL;NULL;0
21524;0;0;NULL;1;NULL;2008-08-22 00:35:36.430;0;2018-02-23 09:15:12.743;2018-02-23 09:15:12.743;NULL;869033;76;21288;2;35;NULL;NULL;0
21527;0;0;NULL;1;NULL;2008-08-22 00:37:04.477;0;2008-08-22 00:37:04.477;NULL;NULL;0;2305;21288;2;2;NULL;NULL;0
21531;0;0;NULL;3;NULL;2008-08-22 00:39:51.520;0;2008-08-22 00:39:51.520;NULL;NULL;0;2384;21449;2;1;NULL;NULL;0
21532;0;0;NULL;3;NULL;2008-08-22 00:40:09.757;0;2008-08-22 00:40:09.757;NULL;NULL;0;2148;21288;2;5;NULL;NULL;0
21534;0;0;NULL;0;NULL;2008-08-22 00:43:13.823;0;2008-08-22 00:43:13.823;NULL;NULL;0;1219;21514;2;0;NULL;NULL;0
21537;0;0;NULL;0;NULL;2008-08-22 00:47:38.400;0;2008-08-22 00:47:38.400;NULL;NULL;0;338;13678;2;4;NULL;NULL;0
21543;0;0;NULL;0;NULL;2008-08-22 00:55:35.557;0;2008-08-22 00:55:35.557;NULL;NULL;0;1490;21514;2;0;NULL;NULL;0
21545;0;0;NULL;1;NULL;2008-08-22 00:57:08.157;0;2008-08-22 01:11:00.790;2008-08-22 01:11:00.790;Matt Hamilton;615;615;21489;2;2;NULL;NULL;0
21546;0;0;NULL;0;NULL;2008-08-22 00:57:21.463;0;2008-08-22 00:57:21.463;NULL;NULL;0;2384;21514;2;1;NULL;NULL;0
21547;317864;15;NULL;0;NULL;2008-08-22 00:58:55.173;53;2017-10-06 08:09:32.950;2017-05-23 10:31:03.237;moocha;-1;369;0;1;71;<sql-server><scripting><dynamic-sql>;In SQL Server, how do I generate a CREATE TABLE statement for a given table?;98032
21550;0;0;NULL;0;NULL;2008-08-22 01:01:54.557;0;2008-08-22 01:01:54.557;NULL;NULL;0;1950;10898;2;1;NULL;NULL;0
21551;0;0;NULL;8;NULL;2008-08-22 01:03:11.870;0;2015-08-21 13:22:30.957;2015-08-21 13:22:30.957;NULL;1225845;369;21547;2;33;NULL;NULL;0
21553;0;0;NULL;0;NULL;2008-08-22 01:05:55.220;0;2008-08-22 01:05:55.220;NULL;NULL;0;0;13678;2;2;NULL;NULL;0
21554;0;0;NULL;0;NULL;2008-08-22 01:08:03.403;0;2008-08-22 01:08:03.403;NULL;NULL;0;1697;21437;2;1;NULL;NULL;0
21555;0;0;NULL;0;NULL;2008-08-22 01:08:59.690;0;2008-08-22 01:08:59.690;NULL;NULL;0;49;21489;2;2;NULL;NULL;0
21557;0;0;NULL;0;NULL;2008-08-22 01:12:30.460;0;2008-08-22 01:12:30.460;NULL;NULL;0;2384;20267;2;3;NULL;NULL;0
21558;21607;10;NULL;2;NULL;2008-08-22 01:13:15.357;170;2017-08-08 23:54:21.813;2014-03-01 13:37:57.833;NULL;3235496;1556;0;1;338;<c++><virtual-inheritance>;In C++, what is a virtual base class?;259566
21560;21967;1;NULL;0;NULL;2008-08-22 01:16:26.817;0;2011-08-21 11:17:22.783;2011-08-21 11:17:22.783;Ash;95;1630;0;1;3;<opengl><wxwidgets><multisampling>;How to enable multisampling for a wxWidgets OpenGL program?;3289
21561;0;0;NULL;0;NULL;2008-08-22 01:17:34.007;0;2008-08-22 01:25:07.870;2008-08-22 01:25:07.870;Eric Z Beard;1219;1219;21489;2;1;NULL;NULL;0
21564;21620;17;NULL;1;NULL;2008-08-22 01:24:34.817;44;2017-06-27 17:31:13.243;2016-03-09 14:58:18.963;Joe Shaw;1993501;156;0;1;162;<unix><shell><awk>;Is there a Unix utility to prepend timestamps to stdin?;65040
21574;21621;4;NULL;4;NULL;2008-08-22 01:32:54.937;46;2014-04-08 15:13:32.627;2010-11-09 14:09:42.810;Prakash;19750;757;0;1;101;<ruby><ruby-1.9><ruby-1.8>;What is the difference between Ruby 1.8 and Ruby 1.9;40442
21583;21603;9;NULL;0;NULL;2008-08-22 01:35:33.773;16;2014-04-25 15:24:00.510;2013-06-17 11:44:44.400;Chris Fournier;16587;1266;0;1;32;<database><unit-testing><transactions><xtunit>;Unit-Testing Databases;7741
21584;0;0;NULL;0;NULL;2008-08-22 01:36:33.757;0;2008-08-22 01:36:33.757;NULL;NULL;0;1737192;21514;2;1;NULL;NULL;0
21589;66513;2;NULL;0;NULL;2008-08-22 01:39:05.920;0;2013-12-02 13:37:38.003;2013-12-02 13:37:38.003;bubbassauro;2432317;1328;0;1;4;<.net><database><transactions><com+>;Is it possible to share a transaction between a .Net application and a COM+ object?;1308
21590;0;0;NULL;0;NULL;2008-08-22 01:39:15.390;0;2008-08-22 01:39:15.390;NULL;NULL;0;1219;21388;2;2;NULL;NULL;0
21593;0;30;NULL;2;NULL;2008-08-22 01:40:06.993;462;2018-08-18 09:24:23.437;2016-03-25 11:04:00.810;NULL;1307905;2399;0;1;1833;<c++><c><include><header-files><c-preprocessor>;"What is the difference between #include <filename> and #include ""filename""?";433184
21594;0;0;NULL;5;NULL;2008-08-22 01:40:27.897;0;2018-01-16 16:12:29.670;2018-01-16 16:12:29.670;NULL;643383;2399;21593;2;1055;NULL;NULL;0
21598;0;0;NULL;0;NULL;2008-08-22 01:42:14.990;0;2015-02-23 11:58:23.073;2015-02-23 11:58:23.073;NULL;2876962;456;21558;2;1;NULL;NULL;0
21599;0;0;NULL;0;NULL;2008-08-22 01:42:23.133;0;2008-08-22 01:42:23.133;NULL;NULL;0;1219;21589;2;1;NULL;NULL;0
21602;0;0;NULL;4;NULL;2008-08-22 01:42:33.790;0;2008-08-22 01:42:33.790;NULL;NULL;0;430;21564;2;23;NULL;NULL;0
21603;0;0;NULL;0;NULL;2008-08-22 01:43:32.523;0;2008-08-22 01:43:32.523;NULL;NULL;0;1851;21583;2;25;NULL;NULL;0
21606;0;0;NULL;0;NULL;2008-08-22 01:44:22.193;0;2008-08-22 01:44:22.193;NULL;NULL;0;2223;21583;2;11;NULL;NULL;0
21607;0;0;NULL;16;NULL;2008-08-22 01:45:02.770;0;2015-02-23 11:58:15.503;2015-02-23 11:58:15.503;Ferruccio;2876962;611;21558;2;477;NULL;NULL;0
21608;0;0;NULL;0;NULL;2008-08-22 01:46:32.907;0;2008-08-22 01:46:32.907;NULL;NULL;0;958;21583;2;5;NULL;NULL;0
21609;0;0;NULL;0;NULL;2008-08-22 01:46:36.633;0;2008-08-22 01:46:36.633;NULL;NULL;0;1219;21583;2;1;NULL;NULL;0
21611;0;0;NULL;0;NULL;2008-08-22 01:46:58.007;0;2015-08-20 22:21:18.060;2015-08-20 22:21:18.060;Mike Stone;7226;122;21564;2;-1;NULL;NULL;0
21612;0;0;NULL;0;NULL;2008-08-22 01:47:36.913;0;2008-08-22 01:47:36.913;NULL;NULL;0;456;21558;2;10;NULL;NULL;0
21613;0;0;NULL;1;NULL;2008-08-22 01:48:04.977;0;2008-08-22 01:48:04.977;NULL;NULL;0;1179;21558;2;1;NULL;NULL;0
21614;0;0;NULL;0;NULL;2008-08-22 01:48:58.750;0;2008-08-22 01:48:58.750;NULL;NULL;0;394;21564;2;3;NULL;NULL;0
21616;0;0;NULL;3;NULL;2008-08-22 01:52:04.920;0;2008-08-22 01:52:04.920;NULL;NULL;0;1546;21558;2;0;NULL;NULL;0
21619;0;0;NULL;0;NULL;2008-08-22 01:52:49.397;0;2008-08-22 01:52:49.397;NULL;NULL;0;1851;21583;2;4;NULL;NULL;0
21620;0;0;NULL;12;NULL;2008-08-22 01:53:25.837;0;2014-09-24 04:14:40.353;2014-09-24 04:14:40.353;NULL;321772;588;21564;2;178;NULL;NULL;0
21621;0;0;NULL;6;NULL;2008-08-22 01:53:44.310;0;2013-11-21 20:52:27.537;2013-11-21 20:52:27.537;NULL;536738;722;21574;2;167;NULL;NULL;0
21624;0;0;NULL;0;NULL;2008-08-22 01:57:42.600;0;2008-08-22 01:57:42.600;NULL;NULL;0;718;21449;2;1;NULL;NULL;0
21625;0;0;NULL;0;NULL;2008-08-22 01:58:14.423;0;2008-08-22 01:58:14.423;NULL;NULL;0;1266;21388;2;1;NULL;NULL;0
21629;0;0;NULL;1;NULL;2008-08-22 02:03:04.067;0;2017-04-13 08:13:15.380;2017-04-13 08:13:15.380;NULL;4539511;456;21558;2;6;NULL;NULL;0
21635;21726;3;NULL;0;NULL;2008-08-22 02:13:38.363;0;2012-08-11 15:54:00.660;NULL;NULL;0;361;0;1;3;<deployment><installer><windows-installer>;Pushing out MSI files;876
21636;0;0;NULL;2;NULL;2008-08-22 02:14:04.820;0;2011-03-29 03:28:02.353;2011-03-29 03:28:02.353;NULL;157;157;20426;2;1;NULL;NULL;0
21637;0;0;NULL;0;NULL;2008-08-22 02:15:07.127;0;2012-08-11 15:54:29.943;2012-08-11 15:54:29.943;tgmdbm;1477076;1851;21355;2;7;NULL;NULL;0
21640;22361;7;NULL;2;NULL;2008-08-22 02:18:28.307;35;2018-07-19 08:57:52.063;2018-07-19 08:57:52.063;NULL;133;2076253;0;1;193;<.net><asp.net><url><uri><authority>;.NET - Get protocol, host, and port;126927
21641;0;0;NULL;1;2008-09-22 16:06:56.830;2008-08-22 02:18:43.187;0;2008-08-22 02:18:43.187;2017-05-23 12:01:32.580;NULL;-1;2134;14155;2;9;NULL;NULL;0
21642;0;0;NULL;0;NULL;2008-08-22 02:19:44.120;0;2009-11-23 23:48:07.420;2009-11-23 23:48:07.420;NULL;573;2406;6467;2;6;NULL;NULL;0
21644;0;0;NULL;0;NULL;2008-08-22 02:19:51.827;0;2008-08-22 02:19:51.827;NULL;NULL;0;956;19708;2;0;NULL;NULL;0
21646;0;0;NULL;0;2008-09-22 16:06:56.830;2008-08-22 02:20:31.047;0;2008-08-22 02:20:31.047;NULL;NULL;0;1556;14155;2;0;NULL;NULL;0
21647;21656;7;2018-05-13 12:49:27.157;0;NULL;2008-08-22 02:21:07.440;52;2016-09-07 10:54:42.500;2011-07-09 22:22:34.747;Ash;560648;1630;0;1;107;<c++><iostream><fstream>;Reading from text file until EOF repeats last line;224293
21650;0;0;NULL;0;NULL;2008-08-22 02:23:40.400;0;2012-08-11 15:53:40.397;2012-08-11 15:53:40.397;Chris Fournier;1477076;2134;21635;2;4;NULL;NULL;0
21651;24919;5;NULL;0;NULL;2008-08-22 02:26:26.117;1;2017-04-24 10:11:55.790;2017-05-23 12:09:52.140;pkchukiss;-1;2504504;0;1;6;<javascript><ajax><json><air>;Adobe AIR: Handling JSON objects from server;4693
21652;138532;11;NULL;0;NULL;2008-08-22 02:47:44.333;4;2009-08-07 10:28:08.960;2009-08-07 10:28:08.960;SCdF;21005;1666;0;1;9;<c#><java><exception>;Do you write exceptions for specific issues or general exceptions?;1042
21653;0;0;NULL;0;NULL;2008-08-22 02:48:54.160;0;2008-08-22 02:48:54.160;NULL;NULL;0;1117;21640;2;20;NULL;NULL;0
21656;0;0;NULL;3;NULL;2008-08-22 02:50:56.403;0;2008-08-22 02:57:58.647;2008-08-22 02:57:58.647;wilhelmtell;456;456;21647;2;111;NULL;NULL;0
21663;0;0;NULL;0;2008-09-22 16:06:56.830;2008-08-22 02:56:21.257;0;2008-08-22 02:56:21.257;NULL;NULL;0;2386;14155;2;0;NULL;NULL;0
21666;0;0;NULL;2;NULL;2008-08-22 02:59:25.477;0;2008-08-22 02:59:25.477;NULL;NULL;0;2091;21647;2;29;NULL;NULL;0
21667;0;0;NULL;0;NULL;2008-08-22 03:00:04.850;0;2008-08-22 03:00:04.850;NULL;NULL;0;361;21652;2;1;NULL;NULL;0
21668;0;0;NULL;0;2008-09-22 16:06:56.830;2008-08-22 03:02:27.827;0;2008-08-22 03:02:27.827;NULL;NULL;0;2354;14155;2;7;NULL;NULL;0
21669;21702;7;NULL;0;NULL;2008-08-22 03:02:34.550;4;2009-06-06 07:00:53.100;2008-08-22 03:20:49.670;cnu;1448;1448;0;1;12;<regex><complexity-theory>;Complexity of Regex substitution;5044
21673;0;0;NULL;0;2008-09-22 16:06:56.830;2008-08-22 03:05:33.153;0;2008-08-22 03:05:33.153;NULL;NULL;0;1886;14155;2;1;NULL;NULL;0
21675;0;0;NULL;0;NULL;2008-08-22 03:06:10.907;0;2008-08-22 03:06:10.907;NULL;NULL;0;2134;21669;2;1;NULL;NULL;0
21678;0;0;NULL;2;NULL;2008-08-22 03:07:02.260;0;2009-02-09 18:42:36.990;2009-02-09 18:42:36.990;jm;814;814;21652;2;10;NULL;NULL;0
21693;0;0;NULL;0;NULL;2008-08-22 03:11:30.643;0;2008-08-22 03:11:30.643;NULL;NULL;0;1600;21574;2;12;NULL;NULL;0
21697;22043;3;NULL;0;NULL;2008-08-22 03:12:59.517;14;2012-03-29 19:04:40.937;2012-03-29 19:04:40.937;NULL;122607;1894;0;1;16;<c#><asp.net><exception><mvp><n-tier>;How Do You Communicate Service Layer Messages/Errors to Higher Layers Using MVP?;4398
21698;0;3;NULL;0;NULL;2008-08-22 03:13:07.113;0;2012-12-29 19:53:01.503;2012-02-08 18:34:05.540;Jeff Winkworth;547122;1306;0;1;1;<actionscript-3><naming><convention>;What are the rules for naming AS3 classes?;5319
21702;0;0;NULL;5;NULL;2008-08-22 03:15:13.690;0;2008-08-22 03:15:13.690;NULL;NULL;0;940;21669;2;14;NULL;NULL;0
21715;21786;18;NULL;0;NULL;2008-08-22 03:25:09.487;16;2009-07-17 17:49:58.787;2008-08-30 23:39:48.660;Mark Biek;305;1965;0;1;45;<c#><.net><generics><collections><class-design>;List<BusinessObject> or BusinessObjectCollection?;4223
21716;0;0;NULL;0;NULL;2008-08-22 03:25:15.743;0;2008-08-22 03:25:15.743;NULL;NULL;0;1432;21651;2;2;NULL;NULL;0
21720;0;0;NULL;0;NULL;2008-08-22 03:28:35.267;0;2008-08-22 03:28:35.267;NULL;NULL;0;615;21715;2;2;NULL;NULL;0
21722;0;0;NULL;0;NULL;2008-08-22 03:31:15.150;0;2009-03-17 01:14:00.947;2009-03-17 01:14:00.947;Scott Wisniewski;1737192;1894;21715;2;4;NULL;NULL;0
21724;0;0;NULL;2;NULL;2008-08-22 03:31:48.597;0;2008-08-22 03:40:26.720;2008-08-22 03:40:26.720;Jeremy McCollum;1436;1436;21715;2;3;NULL;NULL;0
21725;30699;38;2012-01-28 02:24:13.367;0;2009-12-27 14:25:24.107;2008-08-22 03:31:48.940;164;2011-12-22 16:25:42.890;2009-12-27 14:25:24.107;NULL;2386;2386;0;1;164;<vim><editor>;Favorite (G)Vim plugins/scripts?;54973
21726;0;0;NULL;0;NULL;2008-08-22 03:32:01.077;0;2012-08-11 15:54:00.660;2012-08-11 15:54:00.660;NULL;1477076;592;21635;2;4;NULL;NULL;0
21727;0;0;NULL;0;NULL;2008-08-22 03:33:17.253;0;2008-08-22 03:33:17.253;NULL;NULL;0;805;21715;2;0;NULL;NULL;0
21730;0;0;NULL;0;NULL;2008-08-22 03:34:18.840;0;2008-08-22 03:34:18.840;NULL;NULL;0;2363;21715;2;9;NULL;NULL;0
21731;0;0;NULL;0;NULL;2008-08-22 03:35:09.090;0;2008-08-22 03:35:09.090;NULL;NULL;0;1471;21715;2;3;NULL;NULL;0
21732;0;0;NULL;2;2010-10-17 06:50:59.803;2008-08-22 03:36:45.573;0;2010-05-27 00:08:36.757;2010-05-27 00:08:36.757;NULL;456;456;21725;2;60;NULL;NULL;0
21733;0;0;NULL;0;NULL;2008-08-22 03:39:05.990;0;2008-08-22 03:39:05.990;NULL;NULL;0;77;21715;2;14;NULL;NULL;0
21738;201513;3;NULL;0;NULL;2008-08-22 03:43:41.690;0;2008-10-14 14:57:36.640;2008-10-04 06:31:01.330;Alex B;6180;1471;0;1;1;<java><swing><ide><jvm><intellij-idea>;Problems running Swing application with IDEA 8M1;342
21743;0;0;NULL;0;NULL;2008-08-22 03:47:43.130;0;2008-08-22 03:47:43.130;NULL;NULL;0;592;18675;2;2;NULL;NULL;0
21749;21978;5;NULL;0;NULL;2008-08-22 03:51:42.980;4;2011-08-29 21:59:55.697;2011-08-29 21:59:55.697;garethm;10300;2219;0;1;4;<delphi><delphi-7>;Multiple form Delphi applications and dialogs;6834
21752;0;0;NULL;3;2008-09-19 07:48:12.290;2008-08-22 03:55:51.533;0;2010-06-25 17:10:19.600;2010-06-25 17:10:19.600;NULL;4872;2422;9033;2;15;NULL;NULL;0
21753;22073;1;NULL;0;NULL;2008-08-22 03:58:10.530;0;2014-11-06 10:27:41.823;2014-11-06 10:27:41.823;NULL;2553588;2418;0;1;0;<vb.net><bits>;How to use BITS to download from a UNC path?;617
21765;0;0;NULL;1;2010-10-17 06:50:59.803;2008-08-22 04:19:34.940;0;2008-08-22 04:19:34.940;NULL;NULL;0;2386;21725;2;25;NULL;NULL;0
21766;21818;4;NULL;0;NULL;2008-08-22 04:20:07.280;7;2011-08-17 00:16:59.160;2008-09-04 14:05:19.313;Matt Sheppard;797;2424;0;1;12;<.net><rule-engine>;Open source rules engine with decent interface for writing rules;8228
21768;0;0;NULL;0;NULL;2008-08-22 04:22:17.477;0;2008-08-22 04:49:18.303;2008-08-22 04:49:18.303;Jon Erickson;1950;1950;21489;2;2;NULL;NULL;0
21773;0;0;NULL;0;NULL;2008-08-22 04:31:00.810;0;2008-08-22 04:31:00.810;NULL;NULL;0;2420;17928;2;2;NULL;NULL;0
21775;0;0;NULL;0;NULL;2008-08-22 04:32:57.937;0;2012-08-11 15:53:16.607;2012-08-11 15:53:16.607;NULL;1477076;1600;21635;2;1;NULL;NULL;0
21777;0;0;NULL;1;NULL;2008-08-22 04:35:53.297;0;2008-11-03 16:22:02.287;2008-11-03 16:22:02.287;Chris Lively;2424;2424;21652;2;1;NULL;NULL;0
21778;0;0;NULL;10;NULL;2008-08-22 04:36:02.187;0;2009-01-29 05:35:42.437;2009-01-29 05:35:42.437;J.F. Sebastian;4279;2063;5473;2;1415;NULL;NULL;0
21784;0;0;NULL;0;NULL;2008-08-22 04:46:00.120;0;2008-08-22 04:46:00.120;NULL;NULL;0;1965;21652;2;2;NULL;NULL;0
21786;0;0;NULL;0;NULL;2008-08-22 04:46:28.433;0;2009-07-17 17:49:58.787;2009-07-17 17:49:58.787;Scott Wisniewski;16587;1737192;21715;2;49;NULL;NULL;0
21787;0;0;NULL;0;NULL;2008-08-22 04:46:33.503;0;2008-08-22 04:52:55.970;2008-08-22 04:52:55.970;wilhelmtell;456;456;21647;2;16;NULL;NULL;0
21790;0;0;NULL;1;2008-12-15 19:17:16.327;2008-08-22 04:49:15.760;0;2008-08-22 04:49:15.760;NULL;NULL;0;2424;18655;2;16;NULL;NULL;0
21792;0;0;NULL;1;NULL;2008-08-22 04:51:03.680;0;2008-08-22 04:51:03.680;NULL;NULL;0;2425;12103;2;15;NULL;NULL;0
21793;0;0;NULL;0;2008-12-15 19:17:16.327;2008-08-22 04:51:23.897;0;2008-08-22 04:51:23.897;NULL;NULL;0;1965;18655;2;4;NULL;NULL;0
21800;0;0;NULL;0;NULL;2008-08-22 04:58:03.367;0;2008-08-22 04:58:03.367;NULL;NULL;0;2425;9009;2;21;NULL;NULL;0
21806;0;0;NULL;0;NULL;2008-08-22 05:02:08.037;0;2008-08-22 05:02:08.037;NULL;NULL;0;105;21715;2;1;NULL;NULL;0
21809;0;0;NULL;0;NULL;2008-08-22 05:06:19.120;0;2008-08-22 05:06:19.120;NULL;NULL;0;1627;21749;2;0;NULL;NULL;0
21817;22497;13;NULL;7;NULL;2008-08-22 05:16:43.837;40;2016-02-05 09:49:02.427;2010-12-11 21:19:01.360;mark;21234;2238;0;1;144;<java><interface><methods><static>;Why can't I declare static methods in an interface?;94595
21818;0;0;NULL;2;NULL;2008-08-22 05:18:12.397;0;2008-08-22 05:18:12.397;NULL;NULL;0;9;21766;2;8;NULL;NULL;0
21819;0;0;NULL;0;NULL;2008-08-22 05:18:15.767;0;2008-08-22 05:18:15.767;NULL;NULL;0;1627;21817;2;7;NULL;NULL;0
21823;0;0;NULL;0;NULL;2008-08-22 05:19:16.793;0;2008-08-22 05:19:16.793;NULL;NULL;0;658;21817;2;19;NULL;NULL;0
21825;0;0;NULL;0;NULL;2008-08-22 05:19:48.183;0;2008-08-22 05:19:48.183;NULL;NULL;0;657;11919;2;0;NULL;NULL;0
21826;0;0;NULL;3;NULL;2008-08-22 05:20:28.977;0;2008-08-22 05:20:28.977;NULL;NULL;0;2257;21817;2;43;NULL;NULL;0
21828;0;0;NULL;1;NULL;2008-08-22 05:21:11.173;0;2008-08-22 05:21:11.173;NULL;NULL;0;1965;11919;2;0;NULL;NULL;0
21830;26398;1;NULL;1;NULL;2008-08-22 05:22:39.610;10;2017-06-07 04:49:44.357;2014-03-29 03:31:52.273;jsight;168868;1265;0;1;37;<postgresql><indexing><gin><gist-index>;PostgreSQL: GIN or GiST indexes?;15147
21832;0;0;NULL;0;NULL;2008-08-22 05:23:10.310;0;2008-08-22 05:23:10.310;NULL;NULL;0;2245;12141;2;0;NULL;NULL;0
21837;0;0;NULL;1;NULL;2008-08-22 05:27:15.870;0;2008-08-22 05:27:15.870;NULL;NULL;0;832;21817;2;2;NULL;NULL;0
21841;0;0;NULL;0;NULL;2008-08-22 05:28:38.987;0;2008-08-22 05:28:38.987;NULL;NULL;0;1554;19517;2;1;NULL;NULL;0
21843;0;0;NULL;1;NULL;2008-08-22 05:32:46.497;0;2008-08-22 05:32:46.497;NULL;NULL;0;1265;21388;2;5;NULL;NULL;0
21845;0;0;NULL;2;NULL;2008-08-22 05:35:52.073;0;2008-08-22 05:35:52.073;NULL;NULL;0;1965;21817;2;-2;NULL;NULL;0
21848;21932;5;NULL;0;NULL;2008-08-22 05:39:54.843;41;2012-08-18 18:28:45.933;2008-08-22 09:36:03.840;Daniel;2427;2427;0;1;99;<git><branch>;Switch branch names in git;41616
21849;0;0;NULL;0;NULL;2008-08-22 05:40:21.220;0;2008-08-22 05:40:21.220;NULL;NULL;0;2029;16164;2;0;NULL;NULL;0
21850;0;0;NULL;0;NULL;2008-08-22 05:40:29.787;0;2008-08-22 05:40:29.787;NULL;NULL;0;2334;18224;2;1;NULL;NULL;0
21851;0;0;NULL;0;NULL;2008-08-22 05:42:56.410;0;2008-08-22 05:42:56.410;NULL;NULL;0;198;21652;2;0;NULL;NULL;0
21853;0;0;NULL;0;NULL;2008-08-22 05:44:28.700;0;2008-08-22 05:44:28.700;NULL;NULL;0;1965;18224;2;0;NULL;NULL;0
21858;0;0;NULL;1;NULL;2008-08-22 05:48:25.447;0;2008-08-22 05:48:25.447;NULL;NULL;0;2275;21652;2;-1;NULL;NULL;0
21869;21872;9;NULL;0;NULL;2008-08-22 06:04:43.690;1;2012-12-24 15:02:16.607;2008-09-18 20:13:58.293;Camilo DR;861;861;0;1;3;<language-agnostic><project-management><web-applications>;What skills do you need for proper UI/Interaction/Functional design in Web Apps?;479
21870;984076;4;NULL;0;NULL;2008-08-22 06:07:29.487;27;2013-06-14 14:44:02.807;2008-08-31 00:28:23.770;Mark Biek;305;150;0;1;29;<caching><.net-2.0><memcached><enterprise-library>;System.Web.Caching vs. Enterprise Library Caching Block;13046
21872;0;0;NULL;0;NULL;2008-08-22 06:10:31.943;0;2008-08-22 06:10:31.943;NULL;NULL;0;657;21869;2;3;NULL;NULL;0
21873;0;0;NULL;3;NULL;2008-08-22 06:11:27.810;0;2014-07-13 19:51:59.127;2014-07-13 19:51:59.127;user456814;0;473;5473;2;83;NULL;NULL;0
21877;21887;6;NULL;2;NULL;2008-08-22 06:14:06.600;10;2013-10-09 13:58:55.447;NULL;NULL;0;932;0;1;13;<asp.net>;Dynamically Rendering asp:Image from BLOB entry in ASP.NET;28432
21879;21962;5;2011-08-18 13:15:20.580;2;NULL;2008-08-22 06:15:39.717;2;2015-06-18 00:53:15.307;NULL;NULL;0;1588;0;1;11;<math>;"Where can I find a ""Math topic dependency tree"" to assist my self-guided refresher on the subject?";3357
21882;0;0;NULL;1;NULL;2008-08-22 06:21:15.930;0;2008-08-22 06:21:15.930;NULL;NULL;0;122;21870;2;2;NULL;NULL;0
